precinct,address,lon,lat
5,816 bway,-73.99090259,40.73275433
5,816 bway,-73.99090259,40.73275433
5,816 bway,-73.99090259,40.73275433
5,816 bway,-73.99090259,40.73275433
5,70 e 12 st,-73.99040087,40.73272677
5,812 bway,-73.99088717,40.73264783
5,812 bway,-73.99088717,40.73264783
5,134 e 13 st,-73.9883777,40.73264527
5,112 4 ave,-73.9904572,40.73261385
5,810 bway,-73.99090921,40.73254613
5,102 3 ave,-73.988052,40.7325387
5,234 e 14 st,-73.98593639,40.73245294
5,229 e 13 st,-73.98649821,40.73235786
5,223 2 ave,-73.98548701,40.732295
5,102 4 ave,-73.99046354,40.73226454
5,204 e 13 st,-73.98736338,40.73225913
5,235 e 13 st,-73.98624566,40.73225118
5,100 4 ave,-73.99047459,40.73221358
5,206 e 13 st,-73.98732458,40.73220176
5,208 e 13 st,-73.98725067,40.73217055
5,221 2 ave,-73.98552532,40.73215313
5,243 e 13 st,-73.98598102,40.73213939
5,243 e 13 st,-73.98598102,40.73213939
5,243 e 13 st,-73.98598102,40.73213939
5,212 e 13 st,-73.98715397,40.7321297
5,218 e 13 st,-73.98702969,40.73207721
5,215 2 ave,-73.985627,40.73195363
5,84 3 ave,-73.98862463,40.7318727
5,236 e 13 st,-73.98628796,40.7317639
5,236 e 13 st,-73.98628796,40.7317639
5,236 e 13 st,-73.98628796,40.7317639
5,207 2 ave,-73.98584965,40.73170078
5,80 4 ave,-73.99062604,40.73168348
5,80 4 ave,-73.99062604,40.73168348
5,80 4 ave,-73.99062604,40.73168348
5,80 4 ave,-73.99062604,40.73168348
5,205 2 ave,-73.98589756,40.73163517
5,205 2 ave,-73.98589756,40.73163517
5,205 2 ave,-73.98589756,40.73163517
5,205 2 ave,-73.98589756,40.73163517
5,205 2 ave,-73.98589756,40.73163517
5,66 3 ave,-73.98880868,40.7316203
5,332 e 14 st,-73.98381097,40.73155645
5,201 2 ave,-73.98598858,40.73151053
5,85 4 ave,-73.98991147,40.7315053
5,85 4 ave,-73.98991147,40.7315053
5,199 2 ave,-73.9859968,40.73144141
5,237 e 12 st,-73.98624517,40.73141188
5,237 e 12 st,-73.98624517,40.73141188
5,237 e 12 st,-73.98624517,40.73141188
5,220 e 12 st,-73.9872224,40.7313159
5,62 3 ave,-73.98900754,40.73128426
5,60 3 ave,-73.98904953,40.73122673
5,85 e 10 st,-73.98960162,40.73118174
5,58 3 ave,-73.98909044,40.73117068
5,215 e 11 st,-73.98765953,40.73116534
5,198 2 ave,-73.98539069,40.73113683
5,80 e 10 st,-73.99008941,40.73099835
5,80 e 10 st,-73.99008941,40.73099835
5,349 e 13 st,-73.98336179,40.73093757
5,65 4 ave,-73.99016681,40.73092169
5,86 e 10 st,-73.98987823,40.73083407
5,88 e 10 st,-73.98981335,40.7308068
5,321 e 12 st,-73.98480413,40.73080405
5,342 e 13 st,-73.9839534,40.73078071
5,188 2 ave,-73.98568356,40.73077243
5,188 2 ave,-73.98568356,40.73077243
5,302 e 12 st,-73.98553892,40.73061307
5,182 2 ave,-73.9858136,40.73059389
5,105 e 9 st,-73.9900512,40.73053877
5,105 e 9 st,-73.9900512,40.73053877
5,105 e 9 st,-73.9900512,40.73053877
5,176 2 ave,-73.98594509,40.73041333
5,129 e 10 st,-73.98755133,40.7303342
5,129 e 10 st,-73.98755133,40.7303342
5,221 ave a,-73.98083326,40.73026156
5,221 ave a,-73.98083326,40.73026156
5,31 3 ave,-73.98897215,40.73026043
5,21 astor pl,-73.99179487,40.7301235
5,170 2 ave,-73.98612375,40.73008999
5,420 e 13 st,-73.98232134,40.73008845
5,420 e 13 st,-73.98232134,40.73008845
5,218 ave a,-73.98032817,40.72996044
5,432 e 13 st,-73.98189893,40.72991146
5,432 e 13 st,-73.98189893,40.72991146
5,214 ave a,-73.98039653,40.72986661
5,436 e 13 st,-73.98178462,40.72986336
5,436 e 13 st,-73.98178462,40.72986336
5,417 e 12 st,-73.98250606,40.72983422
5,440 e 13 st,-73.98163161,40.72979898
5,440 e 13 st,-73.98163161,40.72979898
5,448 e 13 st,-73.98120861,40.72974573
5,29 3 ave,-73.98925915,40.72973103
5,740 bway,-73.99233836,40.7296867
5,212 e 9 st,-73.98878702,40.72963951
5,203 ave a,-73.9813487,40.72955329
5,201 ave a,-73.98139345,40.72949185
5,199 ave a,-73.98143749,40.72943139
5,342 e 11 st,-73.98453574,40.72940535
5,342 e 11 st,-73.98453574,40.72940535
5,342 e 11 st,-73.98453574,40.72940535
5,540 e 14 st,-73.97864481,40.72937652
5,152 2 ave,-73.98667366,40.72935159
5,430 lafayette st,-73.99246572,40.72926232
5,237 e 10 st,-73.98490331,40.72921478
5,539 e 13 st,-73.97899,40.72918843
5,227 ave b,-73.97801086,40.72916469
5,541 e 13 st,-73.97891038,40.72915476
5,4 st marks pl,-73.98963595,40.72914679
5,518 e 13 st,-73.98005611,40.7291385
5,726 bway,-73.99286288,40.729134
5,602 e 14 st,-73.97786862,40.72910509
5,10 st marks pl,-73.98939048,40.72904321
5,228 e 10 st,-73.98548798,40.72898406
5,406 e 11 st,-73.98356616,40.72896023
5,323 e 9 st,-73.98596929,40.72888673
5,20 st marks pl,-73.98897975,40.72886989
5,133 2 ave,-73.98792246,40.72886527
5,412 e 11 st,-73.98332935,40.7288599
5,140 2 ave,-73.98704214,40.72884822
5,140 2 ave,-73.98704214,40.72884822
5,140 2 ave,-73.98704214,40.72884822
5,414 e 11 st,-73.98325098,40.7288267
5,329 e 9 st,-73.98579553,40.72881357
5,215 ave b,-73.97821052,40.72878078
5,525 e 12 st,-73.98000104,40.72878041
5,174 bleecker st,-74.00083574,40.7287441
5,314 e 9 st,-73.98662649,40.72869504
5,504 e 12 st,-73.98097783,40.72868969
5,337 e 9 st,-73.98549581,40.72868738
5,508 e 12 st,-73.98085911,40.72863965
5,136 2 ave,-73.9870882,40.72863063
5,257 e 10 st,-73.98350354,40.72862236
5,29 e 7 st,-73.98907446,40.72859566
5,626 e 14 st,-73.9767807,40.72859149
5,261 e 10 st,-73.98334483,40.72855512
5,539 e 12 st,-73.97946079,40.72855241
5,174 ave a,-73.98137526,40.72852381
5,174 ave a,-73.98137526,40.72852381
5,47 st marks pl,-73.98679105,40.72846907
5,345 e 9 st,-73.98523814,40.72846741
5,173 ave a,-73.9821286,40.72846523
5,127 2 ave,-73.98816828,40.72846365
5,127 2 ave,-73.98816828,40.72846365
5,37 e 7 st,-73.9887535,40.72846021
5,436 e 11 st,-73.9823798,40.72845761
5,51 st marks pl,-73.98662724,40.7284089
5,340 e 9 st,-73.98583586,40.72836268
5,14 w 4 st,-73.99492708,40.72831287
5,277 e 10 st,-73.98271468,40.72828905
5,128 2 ave,-73.98746273,40.72826075
5,165 ave a,-73.98229944,40.72823229
5,348 e 9 st,-73.9855164,40.72822766
5,168 ave a,-73.98168831,40.72815094
5,36 e 7 st,-73.98905409,40.72814553
5,67 st marks pl,-73.98600073,40.72813633
5,67 st marks pl,-73.98600073,40.72813633
5,124 2 ave,-73.98755566,40.72813267
5,69 st marks pl,-73.98592214,40.72810324
5,120 2 ave,-73.98764888,40.72800418
5,202 e 6 st,-73.99047521,40.72800328
5,14 e 4 st,-73.99377425,40.72799806
5,417 e 9 st,-73.98383644,40.72798768
5,115 2 ave,-73.98848854,40.72794702
5,115 2 ave,-73.98848854,40.72794702
5,539 e 11 st,-73.97996772,40.72793203
5,49 e 7 st,-73.98739811,40.72791513
5,182 ave b,-73.97951275,40.72782524
5,4 great jones st,-73.9939253,40.72777186
5,433 e 9 st,-73.98328463,40.72775695
5,218 e 6 st,-73.98991278,40.727742
5,226 e 6 st,-73.98959972,40.72760989
5,226 e 6 st,-73.98959972,40.72760989
5,228 e 6 st,-73.98952111,40.72757672
5,441 e 9 st,-73.98301898,40.72753806
5,383 lafayette st,-73.99286219,40.72750678
5,428 e 9 st,-73.98363051,40.72742286
5,81 e 7 st,-73.98613065,40.72738652
5,81 e 7 st,-73.98613065,40.72738652
5,329 e 10 st,-73.98052053,40.7273657
5,170 ave b,-73.97982975,40.72732741
5,97 2 ave,-73.98901531,40.72731899
5,335 e 10 st,-73.98028152,40.72726575
5,337 e 10 st,-73.98020537,40.72723153
5,102 2 ave,-73.98838148,40.7272106
5,38 e 4 st,-73.99219958,40.72715666
5,38 e 4 st,-73.99219958,40.72715666
5,304 e 6 st,-73.9881797,40.72712548
5,100 2 ave,-73.98835129,40.72711839
5,650 e 12 st,-73.97725392,40.7271175
5,98 2 ave,-73.98839425,40.72705885
5,98 2 ave,-73.98839425,40.72705885
5,82 e 7 st,-73.98637583,40.72705341
5,104 st marks pl,-73.98451977,40.72702338
5,96 2 ave,-73.98843714,40.72699941
5,121 st marks pl,-73.98336417,40.72698666
5,188 ave c,-73.97584249,40.7269622
5,658 bway,-73.99508444,40.72691138
5,67 e 4 st,-73.99051171,40.72689343
5,314 e 6 st,-73.98784978,40.72687101
5,31 great jones st,-73.99327605,40.72682883
5,357 bowery,-73.99131542,40.72674854
5,357 bowery,-73.99131542,40.72674854
5,350 bowery,-73.99204169,40.72673876
5,54 great jones st,-73.99217989,40.72672132
5,79 e 4 st,-73.99000277,40.72667193
5,1 bo st,-73.99475949,40.72665652
5,330 e 6 st,-73.98721852,40.72660465
5,121 e 7 st,-73.98419223,40.72656755
5,7 bo st,-73.99456581,40.72656027
5,45 great jones st,-73.99270803,40.72654622
5,121 ave a,-73.98347679,40.7265403
5,123 e 7 st,-73.98411805,40.7265363
5,123 e 7 st,-73.98411805,40.7265363
5,123 e 7 st,-73.98411805,40.7265363
5,336 e 6 st,-73.98698203,40.72650486
5,119 ave a,-73.98356817,40.72650224
5,644 bway,-73.99541484,40.72648223
5,644 bway,-73.99541484,40.72648223
5,117 ave a,-73.98361032,40.72644399
5,40 bo st,-73.99315034,40.72643294
5,65 bleecker st,-73.99499582,40.72635984
5,65 bleecker st,-73.99499582,40.72635984
5,65 bleecker st,-73.99499582,40.72635984
5,344 bowery,-73.99218777,40.72632598
5,171 ave c,-73.97756024,40.72630812
5,66 e 4 st,-73.99059527,40.72628436
5,415 e 6 st,-73.98529048,40.72626321
5,13 e 3 st,-73.99080918,40.72620534
5,50 bo st,-73.99256478,40.72616643
5,636 bway,-73.99558941,40.72613898
5,427 e 6 st,-73.9848636,40.72608313
5,128 e 7 st,-73.98414576,40.72607575
5,429 e 6 st,-73.9847859,40.72605035
5,61 2 ave,-73.98993667,40.72604483
5,380 e 10 st,-73.97850491,40.72604019
5,337 lafayette st,-73.99433452,40.72603995
5,107 ave a,-73.98392853,40.72601521
5,730 e 12 st,-73.9750583,40.72600937
5,137 ave b,-73.9802805,40.72597811
5,103 ave a,-73.98398794,40.72593325
5,437 e 6 st,-73.98446791,40.7259162
5,132 e 7 st,-73.9833743,40.72583377
5,132 e 7 st,-73.9833743,40.72583377
5,132 e 7 st,-73.9833743,40.72583377
5,132 e 7 st,-73.9833743,40.72583377
5,610 e 9 st,-73.9798102,40.72580924
5,49 bo st,-73.99290995,40.72579791
5,99 ave a,-73.98408641,40.72579739
5,27 bleecker st,-73.99351829,40.72575752
5,53 bo st,-73.99271249,40.72572183
5,53 bo st,-73.99271249,40.72572183
5,21 bleecker st,-73.99327516,40.72568873
5,56 2 ave,-73.98951069,40.72563809
5,36 bleecker st,-73.99408887,40.7254637
5,36 bleecker st,-73.99408887,40.7254637
5,36 bleecker st,-73.99408887,40.7254637
5,150 e 7 st,-73.98259296,40.72542207
5,26 e 2 st,-73.99077451,40.72531203
5,67 e 3 st,-73.98861502,40.72529399
5,124 e 4 st,-73.98778693,40.72525623
5,30 e 2 st,-73.9906081,40.72525427
5,420 e 10 st,-73.97663786,40.72524938
5,519 e 6 st,-73.98279302,40.72521454
5,424 e 10 st,-73.97645465,40.72517252
5,79 ave a,-73.98452684,40.7251134
5,298 mulberry st,-73.99441732,40.72509779
5,312 bowery,-73.99267472,40.7250862
5,434 e 10 st,-73.97619038,40.72506165
5,85 e 3 st,-73.98804005,40.72505166
5,306 mott st,-73.9937948,40.72500309
5,195 e 7 st,-73.980303,40.7248872
5,91 e 3 st,-73.98775467,40.72485756
5,31 2 ave,-73.99081518,40.72479679
5,82 e 3 st,-73.98838798,40.72471103
5,84 e 3 st,-73.98830793,40.72467718
5,88 e 3 st,-73.98815304,40.72461168
5,217 e 7 st,-73.97947018,40.72457986
5,190 e 7 st,-73.98084939,40.72455317
5,122 ave c,-73.97828351,40.72445526
5,212 e 7 st,-73.9798513,40.7242665
5,193 e 4 st,-73.98422241,40.72424241
5,193 e 4 st,-73.98422241,40.72424241
5,193 e 4 st,-73.98422241,40.72424241
5,127 ave d,-73.97597431,40.72424144
5,524 e 5 st,-73.98334767,40.7241861
5,623 e 6 st,-73.98028687,40.72415645
5,199 e 4 st,-73.98398646,40.72414249
5,52 ave a,-73.9845938,40.72393887
5,630 e 6 st,-73.9804561,40.72374987
5,231 e 4 st,-73.98286827,40.72366892
5,103 e 2 st,-73.98754189,40.72351266
5,103 e 2 st,-73.98754189,40.72351266
5,220 e 4 st,-73.98353347,40.72346665
5,254 e 7 st,-73.9778681,40.72342725
5,32 ave a,-73.98522705,40.72328798
5,185 e 3 st,-73.98366755,40.7232102
5,160 e 3 st,-73.98478262,40.72318746
5,160 e 3 st,-73.98478262,40.72318746
5,191 e 3 st,-73.98339557,40.72309499
5,147 e houston st,-73.98969071,40.72296292
5,176 e 3 st,-73.98414103,40.72291101
5,256 e 4 st,-73.98199942,40.72281594
5,41 ave b,-73.98254081,40.72281351
5,41 ave b,-73.98254081,40.72281351
5,170 e 2 st,-73.98464333,40.72278153
5,287 e 4 st,-73.98064102,40.72272694
5,192 e 3 st,-73.98364093,40.72270033
5,192 e 3 st,-73.98364093,40.72270033
5,37 ave b,-73.98262788,40.72269419
5,20 ave a,-73.98564308,40.7226933
5,9 ave a,-73.98632695,40.72266401
5,186 e 2 st,-73.98413589,40.72256761
5,56 ave c,-73.97983424,40.72234673
5,67 ave d,-73.97737976,40.72230327
5,181 e 2 st,-73.98451029,40.72221792
5,63 ave d,-73.97747043,40.72216219
5,63 ave d,-73.97747043,40.72216219
5,250 e houston st,-73.98491111,40.72209536
5,250 e houston st,-73.98491111,40.72209536
5,250 e houston st,-73.98491111,40.72209536
5,191 chrystie st,-73.99227603,40.72199716
5,14 ave b,-73.98374338,40.72198749
5,234 e 2 st,-73.98209515,40.72170675
5,181 chrystie st,-73.99239938,40.721628
5,274 e 3 st,-73.98045817,40.72138536
5,199 mott st,-73.99588235,40.72125643
5,301 e houston st,-73.98372292,40.72118446
5,25 ave d,-73.9783095,40.72103785
5,280 e 2 st,-73.97993942,40.72087334
5,280 e 2 st,-73.97993942,40.72087334
5,331 e houston st,-73.98259267,40.72076753
5,10 ave d,-73.97638496,40.72069044
5,310 e 2 st,-73.97885559,40.7203531
5,442 bway,-74.00086025,40.72000407
5,141 attorney st,-73.98389444,40.71989431
5,w bway,-74.00708256,40.71795383
